R_m,R_km,t_m,mu_wall,qppp_max,ok_thermal,ok_shielding,ok_both
11928.553748069164,11.928553748069163,4.834642834092432,37951.946247625594,0.0672914900556207,1,1,1
12157.969509318966,12.157969509318965,4.927625042126977,38681.856580696774,0.06567877158895136,1,1,1
12391.797506336943,12.391797506336943,5.022395529318363,39425.80490514915,0.0641010228767991,1,1,1
12630.1225973925,12.6301225973925,5.11898868872318,40184.06120647696,0.06255756886303424,1,1,1
12873.031272790677,12.873031272790676,5.217439574862062,40956.90066266718,0.06104774630907922,1,1,1
13120.611686260148,13.120611686260148,5.317783916441239,41744.60374406372,0.059570903578773135,1,1,1
13372.953686945155,13.372953686945156,5.420058129318871,42547.45631515314,0.05812640043068676,1,1,1
13630.148852012488,13.630148852012487,5.5242993297206615,43365.74973830719,0.05671360781509428,1,1,1
13892.29051988557,13.89229051988557,5.630545347709622,44199.78097952053,0.05533190767373891,1,1,1
14159.473824117975,14.159473824117974,5.738834740915015,45049.85271618287,0.05398069274146111,1,1,1
14431.79572791813,14.43179572791813,5.849206808525218,45916.27344692296,0.05265936636086553,1,1,1
14709.35505933816,14.709355059338161,5.961701605549756,46799.357603565586,0.05136734229046851,1,1,1
14992.252547139471,14.99225254713947,6.076359957355628,47699.42566524168,0.05010404452588409,1,1,1
15280.59085734815,15.28059085734815,6.193223474483204,48616.80427469315,0.04886890711914747,1,1,1
15574.474630513252,15.574474630513253,6.312334567747021,49551.82635681411,0.047661374004557736,1,1,1
15874.010519682017,15.874010519682017,6.433736463627121,50504.8312394729,0.046480898829177025,1,1,1
16179.30722910496,16.17930722910496,6.55747321995624,51476.164776656486,0.04532694478239864,1,1,1
16490.47555368583,16.49047555368583,6.683589741908866,52466.1794739846,0.044198984438553454,1,1,1
16807.62841918995,16.80762841918995,6.812131798297687,53475.23461663684,0.04309649959020316,1,1,1
17130.88092322603,17.130880923226027,6.943146038183509,54503.69639974055,0.04201898109819739,1,1,1
17460.35037701608,17.460350377016077,7.076680007804617,55551.93806126624,0.04096592873428016,1,1,1
17796.15634796878,17.79615634796878,7.2127821678317465,56620.34001747921,0.03993685103300959,1,1,1
18138.42070307139,18.138420703071393,7.351501910954835,57709.290000995454,0.03893126514740289,1,1,1
18487.26765311664,18.48726765311664,7.492889579808174,58819.18320149416,0.03794869670132176,1,1,1
18842.823797779616,18.842823797779616,7.636996485240078,59950.42240913461,0.036988679653499286,1,1,1
19205.218171562206,19.205218171562205,7.783874924934162,61103.41816073317,0.03605075615737588,1,1,1
19574.582290620703,19.574582290620704,7.933578202388571,62278.58888875028,0.03513447642978282,1,1,1
19951.050200494232,19.951050200494233,8.086160646260312,63476.36107314345,0.034239398614969115,1,1,1
20334.75852475108,20.33475852475108,8.241677630081613,64697.16939614066,0.03336508865980431,1,1,1
20725.84651457066,20.725846514570662,8.40018559235549,65941.45689999059,0.032511120186187334,1,1,1
21124.456099278817,21.124456099278817,8.561742057037705,67209.67514774599,0.031677074366249156,1,1,1
21530.731937855562,21.530731937855563,8.72640565441286,68502.28438714094,0.030862539803143595,1,1,1
21944.821471432766,21.944821471432768,8.8942361423717,69819.75371761784,0.030067112410441046,1,1,1
22366.874976802155,22.366874976802155,9.065294428097914,71162.56126056863,0.02929039529757574,1,1,1
22797.045620951936,22.797045620951938,9.239642590171819,72531.19433284878,0.02853199865436181,1,1,1
